accuracy,loss,val_accuracy,val_loss
0.9121999740600586,0.20990969240665436,0.8417999744415283,0.37821295857429504
0.9323750138282776,0.16450057923793793,0.8418999910354614,0.4046357274055481
0.9439749717712402,0.13646988570690155,0.8460000157356262,0.4214869737625122
0.9554749727249146,0.11317941546440125,0.830299973487854,0.44829803705215454
0.9611499905586243,0.1015547588467598,0.8420000076293945,0.46851444244384766
0.9674000144004822,0.08513138443231583,0.8384000062942505,0.4909197688102722
